,movie_id,link,review
566,tt0118996,/review/rw0413272/?ref_=tt_urv,"Dobermann is one of the best 'live action comic books' ever made, IMO. The characters, the cinematography, the dialogue and the violence all have the comic book 'feel' - ultra-stylised and larger than life, and full of very black humour. "
567,tt0118996,/review/rw0413262/?ref_=tt_urv,"Starting off with a slow scene at the baptism of Dobermann, whos real name is Yann, it then takes you on a action-trip to hell - and never back!"
568,tt0118996,/review/rw0413281/?ref_=tt_urv,"People have compared Dobermann to Tarantino's stuff, but I think it's much more similar to Luc Besson's Leon / crossed with Baz Luhrmann's direction in the opening of Romeo & Juliet."
569,tt0118996,/review/rw1005833/?ref_=tt_urv,DOBERMANN 
570,tt0090327,/review/rw3592010/?ref_=tt_urv,"For a low-budget American possession flick with a no-name cast, WITCHBOARD is pretty good and a cut above the average teen genre fare of the '80s. This is due to the fact that instead of bombarding us with cheap gore effects (aside from a couple of clumsy ones), the film works at and actually succeeds in creating a spooky atmosphere of dread and foreboding. The storyline is an old and clichéd one (ever since THE EXORCIST really) yet is given a breath of fresh air by the young, talented cast and the involved direction of Kevin Tenney who works hard to keep things interesting, even if much of the film is slow-paced and lacking in incident."
571,tt0090327,/review/rw5121131/?ref_=tt_urv,"People have been pretty hard on this film, and I have to admit my expectations going into it were rather low. Especially when you consider it was written/directed by somebody I had never heard of with a nearly anonymous cast including a leading lady named Tawny Kitaen (Tawny Kitten???). But overall I was impressed. With a modest budget of two million dollars this independent film managed to produce a small profit back in 1986."
572,tt0090327,/review/rw0228331/?ref_=tt_urv,"This is one of those movies that proves that you don't need a huge budget to make a quality horror film, or any film for that matter, but we are talking horror here.  I had read many years ago that this film was made for less than a million dollars and even in 1985 that is chump change.  But this film is so pure with it's suspence that you would think it was done by a major Hollywood studio with a ten million dollar budget."
573,tt0090327,/review/rw2979773/?ref_=tt_urv,A woman (Tawny Kitaen) finds an interest in her friend Brandon's Ouija Board when he brings the occult tool by her party.
574,tt0094057,/review/rw0251247/?ref_=tt_urv,"One day someone said, ""I'd like to make a movie featuring a bottle of hooch that makes people melt into multi-colored ooze.  I think I'll also add ""sub-plots"" about insane homeless vets, murder, necrophilia, gang-rape, castration, and police brutality.  Oh, and it's a COMEDY."""
575,tt0094057,/review/rw0251242/?ref_=tt_urv,"Yes, I actually thought this was better than some recent horror/comedies I've seen.  Certainly superior to Urban Legend or Scream.  I'm positively stunned by the fact that people would see the cover for this movie, read the title and synopsis, watch it, and then complain that this flick is offensive.  For crying out loud, what do you expect from a film whose promotional literature shows a melted transient's head in a toilet bowl? Casablanca?  Anyone dumb enough to see this movie and be taken aback by its admittedly sordid contents has exactly what they have coming to them."
576,tt0094057,/review/rw3124955/?ref_=tt_urv,"Liquor store owner Ed (M. D'Jango Krunch) is nosing around in his basement when he finds some VERY old booze labelled ""Tenafly Viper"". He figures, what the hell, he'll sell it to his customers for $1 a bottle. But this booze is deadly stuff: when people drink it, they explode into goop in all colours of the rainbow. While the body count rises, the story focuses on two street denizens who are brothers: Fred (Mike Lackey) and Kevin (Mark Sferrazza) who take up residence in a spacious auto junkyard along with various other hobos."
577,tt0094057,/review/rw0251253/?ref_=tt_urv,"If you've ever seen the cover for this movie, either sitting on a shelf in some video store or found it hidden in the bargain bin underneath the likes of 'What Lies Beneath' or Titanic' and you've simply thought, no way will i ever let this gross looking booger grace my v.c.r, friends let me just say, you'll be missing out on the treat of a lifetime."
578,tt0068284,/review/rw1859036/?ref_=tt_urv,"""Blacula"" - can there be a title that would sound more promising for fans of 70s cult-material? And cult-stuff this is indeed! While ""Blacula"" of 1970 is certainly no highlight of 70s blaxploitation cinema, this is about as entertaining as it gets for lovers of cult-cinema, and an absolute must-see for all the blaxploitation enthusiast's out there. Plot and suspense are secondary, of course. This film is pure style and coolness, which is delivered in a highly entertaining manner."
579,tt0068284,/review/rw0121269/?ref_=tt_urv,"It seems that a lot of people dislike this film due to weak contextual restraints.  Superficical gripes towards the actors' fashions or the homosexual lampooning in the film are myopic at best.  This film came out in 1972- before Halloween, before Star Wars, and before the postmodern scare irony of the Scream franchise.  It also seems that people do not take into account that this film is from the Black filmic canon, which is important to note when comparing it to other horror films."
580,tt0068284,/review/rw1355724/?ref_=tt_urv,"In 1780,African Prince Mamuwalde visits the castle of Count Dracula in Transylvania seeking his support in ending the slave trade.Dracula curses his noble guest,murders his wife and transforms Mamuwalde into a vampire,imprisoning him in a coffin to suffer the unending thirst of the damned.Released nearly two centuries later by a pair of homosexual interior decorators,Mamuwalde emerges as Blacula,a vampire with a strong urge to kill.On a nightly quest for human blood he meets and fells in love with Tina,the woman who reminds him his long time dead wife...""Blacula"" is a campy and enjoyable horror flick.William Marshall is perfect as a lonely and sympathetic vampire Blacula.The acting is fine and there are some nice scares including slow-motion attack on Sam,the morgue attendant.Overall,""Blacula"" is an ultimately satisfying blacksploitation flick that is surely destined to be a cult classic.8 out of 10."
581,tt0068284,/review/rw0121299/?ref_=tt_urv,"...from the standards of Blaxploitation movies of the time. The movie itself is more comical than scary (which is why I love it), but William Marshall brought a sense of dignity to his role of Mamawalde. In fact, it was his idea to change the main character from a jive-talking Black vampire to a tormented former king with a rich and tragic past. In the end, you actually feel sorry for him. This is an underrated film that is much better than it's avertizements would suggest. Though it may not be the best vampire/horror flick in the world, and it takes liberty with historical facts (a slave trade in Transylvania?!) it does contain a rather touching love story. With that being said, I have to admit that this movie also contains some of the most hilarious dialogue I've heard in a monster movie. "
582,tt1104835,/review/rw2153325/?ref_=tt_urv,"If you are looking for some kind of a coherent storyline, look elsewhere. This horror film is pure black comedy."
583,tt1104835,/review/rw2354042/?ref_=tt_urv,"Shortly after the massacre at the inn one of the survivors Honey Pie travels to the nearest town. Closely following her is Biker Queen and her gang, who after picking up a severely wounded Bartender (previously believed dead), head to the same town in order to avenge the death of her sister (Harley Mom). For no apparent good reason she blames her death on Bozo (one of the survivors of the first part, but not appearing in the second). However it turns out that the monster manifestation was much larger in scale than just the roadside bar and that the whole town is infested with the man-munching buggers. The few survivors include a car dealer Slasher, his wife and her lover as well as two midget wrestlers named Thunder and Linhtning. Add to that Short Bus Gus, a meth addict, who manages to hole up in the local jail-house (the safest place in town). Naturally everyone wants into the jail-house, but Bus Gus isn't willing to comply..."
584,tt1104835,/review/rw1956882/?ref_=tt_urv,"There is a whole lot a things going on in the ""Town"" and there is going to be bucket-loads of bodily fluids flying trough the air. Feast II is obviously made with love and with one thing only in mind - to offend anyone who is not accustomed to Braindead-type of horror. Because nothing is sacred in this movie. I mean, I can think only like two or three things ""worse"" than what is shown in F2 but it would have been illegal and thus they couldn't include those acts in the movie."
585,tt1104835,/review/rw2144846/?ref_=tt_urv,"This isn't a bad sequel, but it isn't better or even in the same level as the first not that I expected much out of Dimension Extreme or anything. If you thought the characters in the first movie was awkward and weird, the characters in this film is on another level. This film just tries too hard to be over the top and way more crude and messed up, but that necessarily isn't a good thing. The monsters aren't even intimidating as they were in the first film, cause they seem slower and more vulnerable although they are larger in number this time around. Some of the characters seem similar as well, like the character Greg Swank which is like a sleazy and stupider version of the Coach in the first film, while giving some random speech about team work and working together while trying to play the hero, but just ends up messing everything up which I think was intentional but not as funny this time around, except when he gets the monsters to puke on grandma and pee on the girls which was a bit amusing to watch. This one tries to add some crude humor but it's just not that funny and ends up just being repulsive. There are also more random stuff going on in this film compared to the first one in order to add some humor, but doesn't really work. Like the scene where they try to catapult a midget to another building, it was pointless attempt at some crude humor which takes up a lot of time but really isn't even that funny, well at least it led to seeing the Tat Girl and Tit Girl's bare breasts so I guess is somewhat forgivable for a film like this. Everything in the sequel makes the audience get numb after a while and doesn't add the shock value they seem to be trying to achieve with it's vomit and gagging jokes thrown in. Also you didn't get the see much of the monsters in the first film which I think is a good thing, cause in this one it looks like men wearing rubber suits. Also the quality of this film appear way less than the first film, although the first one was low budget as well. The Bartender and Honey Pie was the only characters that appear again after the first ""Feast"" and Honey Pie don't add anything to the film but get beaten up, stumble around trying to survive but it all amounts to nothing, just about every character in this movie just isn't noteworthy. I give this film some props for at least trying to be more crazy than the first film, while being gimmicky. This isn't a terrible spoof though. The cinematography is nicely done for a ""B"" movie and at least they tried to be somewhat original while showing 2 hot girls bare breasts while kicking ass, the ending will make you feel cheated but I guess it's to set the audience up for part 3. The death of idiots and prick characters in this film is satisfying to watch as well, I think I might be giving this sequel a 6.3 out of nostalgia cause of the first."
586,tt0068622,/review/rw3838649/?ref_=tt_urv,"When I was a kid, I remember asking my dad what movies he thought were scary. He answered Night of the Living Dead and Gargoyles, so I was always nervous to watch this movie. It just looked strange and in the late 70s, it wasn't like I could on demand find it. Even today, it's hard to find on DVD (but YouTube is a whole different story)."
587,tt0068622,/review/rw2103848/?ref_=tt_urv,"""Gargoyles"" is a film that many of us over 30 are familiar with from repeat viewings on late night local creature feature monster movie matinée type screenings, a form of television that has sadly gone extinct. It's been a pleasure to re-discover the film now in the digital age and find that not only does it hold up, but is a superior example of low budget horror trends of the era with it's stark southwestern American locations & dusty, arid themes of supernatural horror, ala ""Race With The Devil"", ""The Devil's Rain"", ""Brotherhood Of Satan"", et al."
588,tt0068622,/review/rw1364519/?ref_=tt_urv,"I think I was 8 years-old when I saw Gargoyles back in 1972. It absolutely scared the pants off me. I'll never forget the sight of those clawed hands reaching over the foot of the bed. I had trouble sleeping for days and I checked and rechecked the foot of my own bed several times each night.. And while it no longer has that kind of effect on me, considering its television origins, Gargoyles still provides a few chills along the way. I admit that when I rewatched it tonight, those hands on the bed did make me jump."
589,tt0068622,/review/rw1660319/?ref_=tt_urv,"I have to say that I'm largely impressed with the seventies made for television horror movies that I've seen, and while Gargoyles isn't exactly a great film; it has more than enough going for it to ensure that my overall opinion of these films has gone up after seeing it. The film is not exactly original, although it goes about portraying its subject matter well. The film professes that Satan sent his minions, the Gargoyles, down to Earth and they have been subdued by humankind. We follow the fortunes of Dr. Mercer Boley and his daughter Diana as they travel across the desert, and end up finding a colony of the aforementioned Gargoyles. The film doesn't take itself very seriously, and this turns out to be a good thing as director Bill L. Norton is not held back by trying to make the film credible, and instead is given licence to fully explore the subject material. It's hard not to laugh at certain points during the film, but the ideas on show are mostly good and that is all you can really expect from a film like this. The story is entertaining too and more than adequately fills the 75 minute running time, and the director also manages to create a creepy atmosphere and a fair few scares. Well worth seeing."
590,tt0051380,/review/rw1352164/?ref_=tt_urv,"This campy 1950s sci-fi film has turned into a real cult classic. The film is so bad - horrible special effects and terrible dialog - that it is a hoot to watch. It's so terrible it's fun to watch. Instead of scary you, the corny dialog just makes you laugh out loud."
591,tt0051380,/review/rw0063470/?ref_=tt_urv,"What happens when a wealthy woman meets a giant opaque alien and his satellite in the desert.  Why she ends up becoming a 50 foot woman bent on fixing her marriage with her adulterous husband!  Great 50's hokum here! Lovely Allison Hayes plays a woman who has recently been checked out of a sanitorium and has major drinking/marriage problems.  Her husband Harry is the scum of the earth as he flirts(and beyond) with beautiful Honey(Vickers).  Both of them want Allison's money, all 50 million of it. The story is pretty ambiguous, and we really never do know just who or what that alien was all about.  The best part is seeing just how low and sleazy Harry is, so we can wait to see him get his.  The acting is pretty good, nothing great.  The direction by Nathan Juran is adequate(nothing like what you would see in The 7th Voyage of Sinbad!).  The special effects are fairly standard as we really never see Allison Hayes as a fully-materialized giant. She always seems to be a bit transparent for some reason except when we see her giant hand.  Hayes looks great as a giant though in her skimpy shorts and bikini top, giving at least two great reasons to see the film...or is that three?  Great 50's sci-fi fun!"
592,tt0051380,/review/rw0063459/?ref_=tt_urv,"How can you NOT like this film? It's very absurdity makes it an instant classic. What absurdity you ask? Well how about the fact that when the sheriff (George Douglas) and Jess the butler (Ken Terrell) enter the giant's space ship everything is scaled to our size? How about the fact that when the giant (Mike Ross) picks up the sheriff's car it's a station wagon, when he throws it to the ground it's a sedan, and when the sheriff checks the wreckage it's a station wagon again? Or maybe the fact that Alison Hayes height seems to vary from scene to scene; sometimes she's a mere 18 feet tall and in others she is much larger. Did I, or should I?, mention that you can see right through both giants in almost every scene?"
593,tt0051380,/review/rw1681886/?ref_=tt_urv,"Okay, this movie is not going to be amongst the Top Hundred listed on the American Film Institute's ""greatest"" list, but it's the perfect example of a so -called ""bad"" film that's still wildly entertaining and good fun. Of all the notorious 1950s cheese flicks, this one takes the cake and is not to be passed over, whether you love such offbeat craziness or even if you don't. A good time is guaranteed for all (whatever your cinematic tastes and values)."
594,tt0114306,/review/rw1282874/?ref_=tt_urv,"This is one of my favourite movies of all time, it has it all! While i agree with most that the plot and acting is pretty weak, the truly classic one-liners more than make up for this. For instance, he utters ""go thou thundering steed"" while driving an articulated lorry, He takes out a cigar before announcing ""ahh, another bad habit"" and probably my favourite line in history ""fucketh me""(he says this just before his truck crashes!).I saw this movie first in '97 and have bought it since and it has not lost any of its charm. All in all, if you want to have a laugh then you should definitely rent or buy this movie as it is hilarious! Hilariously bad(but in a good way)."
595,tt0114306,/review/rw3462192/?ref_=tt_urv,"I do love a great eighties horror film. They're so bad they're good. Therefore, I was delighted when I found 'Rumpelstiltskin' on Netflix and wondered how I managed to miss this one during the eighties. Then, about halfway through, I realised (with a little help from the internet) that it was actually made in the nineties. I don't really know why I feel the need to mention that so early – perhaps because the film simply feels like it was made in the eighties. That and because I couldn't get the Terminator out of my head."
596,tt0114306,/review/rw0369998/?ref_=tt_urv,"Okay, ""Rumpelstiltskin"" is another one of those horror films that aren't really scary or terrifying, just plain silly and funny with a script filled in with a bunch of lame one-liners. However, I found this film rather entertaining since it's directed and co-scripted by Mark Jones, the creator of ""Leprechaun"", though this was the third and last film he ever wrote and directed."
597,tt0114306,/review/rw1183652/?ref_=tt_urv,"Rumpelstiltskin is excellent for what it is, and that is a wonderful, cheesy horror movie. If you are a fan of the Leprechaun series, you will most assuredly like this. It has a great mixture of funny dialog and violent humor, and, unlike most films, the bad guy is obviously the only star. This is done by contrasting the boorish, uninteresting people of the film with our colorful, funny anti-hero. Of course, who watches a film like this for dialog or characters? We want to see the bad guy on the screen, doing what he does best. And Rumpelstiltskin does this this quickly, not wasting a lot of time developing other characters, whom we could care less about. However, the characters are certainly not underdeveloped either. You'll just have to see this film for yourself."
598,tt0090837,/review/rw0231156/?ref_=tt_urv,"I caught this one really late at night back in 1995, and I must say, I enjoyed it.  It went under it's other name, Killbots, during that showing, and with a name like that, you know it's going to be cheesy and stupid. Cheesy it is, stupid it ain't."
599,tt0090837,/review/rw0231143/?ref_=tt_urv,"Well, there is a whole lot of cheese in Chopping Mall.  Remembering this movie from my childhood, I was compelled to rent it last night.  Well, I am glad I did!  Yeah, there isn't anything spectacular about the movie...There is a lot of Cheese (Automatic Rifles in a Mall?), but it still stands out as one of the better B-movies of the 80's.  "
600,tt0090837,/review/rw1300780/?ref_=tt_urv,"In this insignificant but nevertheless fun 80's low-budgeter, the sex-hungry teenagers for once aren't chased around by a killer wearing a ridiculous mask but by a troop of malfunctioning and heavily armed security robots! Four couples that work in various stores at the Park Plaza shopping mall secretly throw an after hours party during the same night when a lightening storm completely disorientates the 3 brand new ""Protector"" robots and get killed off one by one. ""Chopping Mall"" (how can you not love that title?) is a lot of fun to watch and it's easily Jim Wynorski's best effort out of more than 60 directed films. Despite the fact that ""Chopping Mall"" doesn't take itself too seriously and mainly focuses on satire, there really are some tense moments and properly mounted suspense sequences. The laser head-explosion sequence is famous and there are multiple other cheese-highlights. But what is perhaps the most surprising, are the engaging acting performances and the welcome amount of tasteful nudity. The most familiar cute face in the cast is Barbara Crampton who stars as a screaming beauty in between her two greatest films ""Re-Animator"" and ""From Beyond"". Truly ingenious are the endless references towards Roger Corman's repertoire, especially illustrated through cameos of Paul Bartel, Dick Miller and Mary Woronov. Unquestionably, ""Chopping Mall"" is a righteous guilty pleasure of many, many horror fans."
601,tt0090837,/review/rw7508099/?ref_=tt_urv,"A treasure trove of teen movie clichés and outlandish murders, Chopping Mall is - and I'm as surprised as anyone - a lot of fun! It's well-paced, the action's good and these are likable characters. Not only that, but the Kill Bots themselves are kinda cool. You can tell pretty quickly which of the teens will step in at the last minute and be the hero, yet I was engaged throughout."
602,tt0086610,/review/rw1965595/?ref_=tt_urv,"Like director Harry Bromley Davenport mentions on the (very amusing and upfront short) interview that comes with the double pairing DVD of the first two films, it's a mess. Simple as that. It's an incoherent slab of twisted ideas and episodic plots, some quite random (a dwarf in a clown costume springs out of nowhere) in quite a bewildering British low-budget Sci-fi / horror production. No wonder why this is considered a cult favourite. Trashy and nasty junk indeed, but unusually compelling because you just don't know how it's going to go about things. Instead of a clear-cut narrative (as it does have a unique spin on the various materials within), the header is to mainly shock, baffle and weird out. It effectively does that with few creative visuals, bloody make-up FX and crass special effects. Achieved from the eerie imagery and Davenport's elastically wallowing synthesizer (sounding quite second-rate, but uncannily otherworldly) score is a thick dose of atmosphere. Even the film's colouring is drearily painted. Davenport's direction is eccentrically boundless and this helps it move quickly without outstaying its welcome, (even if has that slow-burn style to it). The cast are more than decent. Bernice Stegers provides a strong show-in and lifts it up with her presence. Philip Sayer is capably empathetic and the lovely French actress Maryam D'Abo makes her acting debut. A curiously surreal and sombre uneven (purposely I guess?) b-grade fright feature that from the get-go, leaves you pretty much in the dark."
603,tt0086610,/review/rw0206751/?ref_=tt_urv,"I had been warned off watching 'Xtro' for years having been assured by everyone who had ever heard about it that it was cheap, awful and nasty trash. Suddenly I found myself with the inexplicable urge to watch it. ""MUST see Xtro! MUST see Xtro!"" became my mantra. Then finally I managed to find a copy. I held my breath as I fed it into my video player. I expected it to be bad. Real bad. Ted V. Mikels bad. Even Donald G. Jackson bad. (and that my friends is quite possibly as bad as it gets!) But even worse, with lots of added gore. However I was most surprised to find that 'Xtro' wasn't all that bad at all. Crappy acting, no budget, and the ""special effects"" aren't special or actually all that effective, but despite all that I was hooked from the word go, and satisfied when it ended. This is a superior sci fi video nasty. It's stupid yes, but it knows it is, and it delivers the goods. The plot itself is simple: man abducted by aliens returns years later to reunite with his son, but that in no way conveys just how freakin' STRANGE this movie is! Plus it contains nudity from Maryam D'Abo (the loveliest of the lovely D'Abo sisters), an unforgettably bizarre birth screen, a demented clown, and plenty of gore. It even features obscure 80s synth-poppers Tik and Tok! Beat that for sheer oddness! So forget the anti-'Xtro' brigade and give it a look. Fans of weird sci fi and horror movies will absolutely love this one! Highly recommended to b-movie buffs."
604,tt0086610,/review/rw0206764/?ref_=tt_urv,"A man is kidnapped by aliens and returns some years later in the form of four legged crablike monster.He rapes a woman and a fully grown human explodes from her womb the next day.""Xtro"" is a rather unpleasant low-budget horror gem that is definitely not for the squeamish.The film offers plenty of strange atmosphere and lots of cheap but effective special effects.The gore is suitably nasty and the birth scene is truly disgusting and memorable.The cast is generally decent and the finale is extremely grotesque.Later Bond girl Maryam D'Abo plays the nanny and has a wonderful nude scene.Overall,""Xtro"" is much better than two crappy sequels that followed.Give it a look.9 out of 10."
605,tt0086610,/review/rw1401914/?ref_=tt_urv,"One of the more arrestingly off-beat ""ALIEN"" sci-fi/horror variants to materialize in the early to mid 80's, this compellingly uneasy combination of drearily conventional domestic drama and totally off-the-wall sci-fi/horror weirdness starts out fairly mundane, but eventually erupts into all-out credibility-be-damned jaw-dropping surrealism as its oddball plot unfolds. A man who was abducted by aliens returns home after a long absence and makes a faltering attempt at regaining his previous ordinary life with horrifically disastrous consequences for both himself and his family. Acting, direction and narrative coherence take a back seat to an alarming succession of increasingly daft, shocking and gloriously grotesque graphic set pieces: a luckless lady who's been brutally raped by a hideous extraterrestrial crab-like beast gives painful, life-taking birth to a fully grown man (nasty!) in a truly gag-inducing scene, a half-human, half-alien guy causes a pay phone to melt after he touches it, comely French au pair girl and future James Bond movie starlet Maryam (""The Living Daylights"") d'Abo gets wrapped up in a cocoon that's located directly above the bathroom shower so she can be used as an incubator for alien eggs (luckily the luscious Maryam gets to do two eye-popping and much-appreciated gratuitous nude scenes prior to meeting this ghastly fate), d'Abo's libidinous boyfriend winds up being mauled by a panther after being chased around the house by a dangerous animated toy tank (yes, you read that correctly), and, in perhaps the film's single most stupendously strange sequence, a GI Joe doll gets blown up to normal man size so it can come to life and take out a snoopy old lady neighbor (I'm honestly not making this crazy stuff up). Amid all this magnificently messed-up lunacy the movie's ""you can't go back home"" subtext somehow manages to acquire a certain cock-eyed poignancy that's in equal degrees oddly affecting and genuinely unnerving. Alas, this terrifically twisted and authentically outré treat was followed by a couple of dire, scarcely related by-the-numbers sequels which sadly lack the original's startlingly unpredictable free-form approach to telling a story."
606,tt0086113,/review/rw0203706/?ref_=tt_urv,"The Pit could be the most unintentionally funny movie that I have ever watched. And let me say that I've seen a lot of those. There are some parts that are so funny. Like ever time someone accidentally falls into the huge, gaping hole in the ground that no one can seem to see. The wheelchair scene is a standout. And I'm not saying that the movie is bad. I own it and I recommend it to friends. Mainly because of the dark comedy elements. And also because Jamie gives me the creeps. He's way scarier than the Tra-la-logs. The back of the box mentions that he is autistic, but no where in the movie is the word autism ever used. Instead, you hear words like weird, stupid, crazy, funny person, and even hippie. The Pit is an extremely ridiculous movie, and I hope no one takes it too seriously."
607,tt0086113,/review/rw1322150/?ref_=tt_urv,"When twelve-year-old alienated boy Jamie Benjamin stumbles across a deep pit housing centuries-old troll-like creatures,he takes it upon himself to see that the monsters are well fed.But the finances of a twelve-year-old go only so far.After stealing both money and meat prove to be dead ends,Jamie decides to take the advice of his perverse teddy bear and lure all the unfriendly members of town into the inescapable bowls of 'The Pit'.""The Pit"" by Lew Lehman is a mixed bag:it definitely has an interesting concept and the acting is surprisingly decent,however the plot is quite boring and there is a minimal amount of blood and gore.Still the relationship between Jamie and Teddy is well-developed and has to be the strongest aspect of the film.Despite some obvious flaws ""The Pit"" is a truly original horror flick that kept me entertained.Give it a look.7 out of 10."
608,tt0086113,/review/rw1490259/?ref_=tt_urv,"Here's a particularly weird, warped and flat-out unsettling little low-budget killer kid horror favorite. This truly strange offering centers on 12-year-old oddball Jamie, a friendless, sexually precocious and socially maladjusted pre-pubescent teen creep whose sole pal is a teddy bear with glowing red eyes that occasionally talks to him. Jamie's heretofore lousy lot in life perks up considerably when two good things go his way: his parents hire a sexy young lady (nicely played by brunette hottie Jeannie Ellis) to look after him and, better still, Jamie discovers a deep hole in the nearby woods with a bunch of big, hairy, carnivorous prehistoric humanoid beasts he dubs ""trogalogs"" residing in it. Pretty soon Jamie is not only spying on his babysitter in the shower, but also feeding various folks who mercilessly persecute him and/or put a crimp in his lifestyle -- his babysitter's football player boyfriend, the mean schoolyard bully and his equally nasty girlfriend, even some cranky old biddy in a wheelchair who lives down the street -- to his newfound butt-ugly, fanged and hirsute flesh-eating monster buddies."
609,tt0086113,/review/rw1389451/?ref_=tt_urv,"The Pit is a great film not in the traditional sense. If you are looking for an award winning movie, go look at something else. The Pit is great on B movie levels. This is the definition of a cult classic."
610,tt0092534,/review/rw0240817/?ref_=tt_urv,"Richard Chamberlain and Sharon Stone reprise their roles as Alan Quatermain and Jesse Huston in ""KING SOLOMON'S MINES""."
611,tt0092534,/review/rw1720877/?ref_=tt_urv,"Some films are made so bad that they are funny. ""Allan Quatermain And the Lost City Of Gold"" falls under that category; this is far beyond the most awful film I have in my collection. The script I'm sure disappeared on the first day of shooting, the acting is even worse and the special effects look if it had a budget of a couple of pounds. This is all elements which becomes the force of the film. You're not laughing because it's fun, but because it's bad. Maybe that's why I can still be entertained by it."
612,tt0092534,/review/rw0240811/?ref_=tt_urv,"""...makes Plan 9 from Outer Space look like Citizen Kane...(?)""  C'mon. A bit of hyperbole now and then is OK but this comment is a bit overdone. Hey, I liked this movie.  Dumb?  Yep.  Lousy script.  Yep again.  I would guess that H. Rider Haggard would be rolling in his grave at the considerably less than good job they did on this one.  Is it dog?  Likely. I think that not only James Earl Jones did it for the paycheck.  I think Richard Chamberlain, Sharon Stone and Henry Silva did it for the paycheck too.  But, then Chamberlain made the Towering Inferno, which was not only bad but boring, in which he played a bad guy.  But, seriously folks, getting back to this amusing remake of King Solomon's Mines, you can't take this film seriously.  Too bad, though.  Being one who loves costume dramas, the script does leave some talented people with little to do but try and keep a straight face while stumbling through the action.  Check it out for yourself."
613,tt0092534,/review/rw3129458/?ref_=tt_urv,"Richard Chamberlain. Sharon Stone? James Earl Jones?? Cassandra ""Elvira"" Peterson??? Filled with laughs--some even intentional--and thrills--such as when the title card reads ""The End"". From Cannon Films, the house that Chuck Norris built. Strictly for those who enjoy such B-movie schlock, as I do."
614,tt0089003,/review/rw3677903/?ref_=tt_urv,"Death Wish 3 is the year of Rambo one of my all time favorite classic action films from Charles Bronson and it is really underrated. I love good action movies and I love the third sequel way better than the original! Charles Bronson is the best in this movie! I watched this movie more as a kid than the first two movies. I love this movie to death I have it on Blu-ray and I have a VHS tape still. There are a lot of people who hate this movie like actor Alex Winter mentioned it is one of the worst movies made in the 80's from Cannon I disagree. Charles Bronson was disappointed with the film, I wasn't. This movie it is not for everyone it is more for action junkies like my self it is for fun and entertaining."
615,tt0089003,/review/rw3486385/?ref_=tt_urv,"This ultra-hilarious propaganda for the suburban masses sees 64 year-old Charlie Bronson turned into an indestructible hero in the Sly Stallone or Arnie Schwarzenegger mould, massacring evil gang members and turning a neighbourhood into an urban war zone! You know the cards are stacked in your favour when the director is the distasteful Michael Winner, shooting his film in a London which doubles for New York (!), and the producers are the dreaded Golan/Globus combination from Cannon films. The realism and seriousness of the first two films are gone, replaced by an extraordinarily high body count, tons of action and death, and lots of stock cardboard cut-outs replacing live actors and real people. My god, this film is a masterpiece for all the wrong reasons! "
616,tt0089003,/review/rw1150564/?ref_=tt_urv,"This is how subtle Death Wish 3 is: there's a bit where the stupid chief stamps on a cockroach. That kind of says it all really. Why bother with laws, why bother with a constitution and why bother with a police force  they only get in the way. What you really need to keep the streets safe is a big gunand lots of bulletsand maybe a machine gun and perhaps a rocket launcher too. Because, hey, if those liberal pinkos have their way there will only be anarchy."
617,tt0089003,/review/rw1961277/?ref_=tt_urv,"This simply wondrous work of pure celluloid art deserves much better than the usual synopsis and critique format. So instead I'm just going to list reasons why this picture rules. 1) Charles Bronson as the ever-unflappable Paul Kersey is the very epitome of stoic, laconic and unflappable vigilante cool; this guy not only kills countless low-life criminal scum with a winning mix of style and ingenuity, but also sports one hell of a snazzy mustache to boot. 2) The street gang featured in this flick is a pretty mean and colorful bunch: Gavan O'Herlithy as vicious leader Fraker (you just have to love his gnarly reverse Mohawk haircut), a pre-""Bill and Ted"" Alex Winter as the sleazy Hermosa, Ricco Ross as speed-snorting psycho Cuban, and, best of all, the incredible Kirk Taylor as swift, maniacal, chortling klepto the Giggler. Moreover, the gang is multi-racial, which enables the filmmakers to treat us to the touching and inspiring sight of various whites, blacks and Hispanics gleefully engaging in rape, murder, robbery, extortion, destruction of private property, and other such no-count nasty antics. 3) The dialogue is sheer cut-to-the-bone terse and eloquent poetry. Martin Balsam as tough World War II veteran Bennett Cross bellows the following heart-shattering lines as he watches his beloved place of business go down in flames: ""My shop! My shop! That's my shop!"" 4) Deborah Raffin as feisty public defender Kathryn Davis supplies some mighty fetching eye candy. Alas, after Raffin becomes romantically involved with Bronson the poor gal gets bumped off by the bad guys. Boy, now isn't that a shocking and unexpected plot development? "
